"Date","Price","Open","High","Low","Vol.","Change %"
"05/07/2021","111.97","111.88","112.17","111.50","0.38K","0.51%"
"05/06/2021","111.40","111.65","111.67","111.00","0.36K","0.02%"
"05/05/2021","111.38","111.05","111.53","110.65","0.32K","0.21%"
"05/04/2021","111.15","110.97","111.35","110.40","0.46K","0.41%"
"05/03/2021","110.70","110.60","111.10","109.80","0.41K","0.53%"
"04/30/2021","110.12","108.42","110.42","108.42","0.46K","1.29%"
"04/29/2021","108.72","110.28","110.35","108.50","0.70K","-2.30%"
"04/28/2021","111.28","110.80","111.78","110.50","0.54K","1.35%"
"04/27/2021","109.80","108.58","109.80","107.33","0.59K","0.50%"
"04/26/2021","109.25","109.00","109.38","108.30","0.35K","-0.09%"
"04/23/2021","109.35","107.95","109.45","107.75","0.38K","1.77%"
"04/22/2021","107.45","107.60","108.35","106.65","0.47K","-0.14%"
"04/21/2021","107.60","108.53","108.70","106.88","0.60K","-0.44%"
"04/20/2021","108.08","106.38","108.30","106.33","0.47K","2.30%"
"04/19/2021","105.65","102.67","105.97","102.67","0.44K","3.10%"
"04/16/2021","102.47","104.00","106.20","101.58","0.98K","-0.90%"
"04/15/2021","103.40","103.50","103.50","103.38","1.83K","-0.19%"
"04/14/2021","103.60","103.70","103.83","103.40","4.25K","0.19%"
"04/13/2021","103.40","103.28","103.60","102.50","3.60K","-0.13%"
"04/12/2021","103.53","103.85","104.25","103.35","5.23K","0.06%"
"04/09/2021","103.47","103.50","103.62","103.22","5.00K","0.00%"
"04/08/2021","103.47","103.05","103.60","103.05","5.84K","0.57%"
"04/07/2021","102.88","102.50","102.90","102.28","5.82K","0.76%"
"04/06/2021","102.10","102.75","102.75","101.60","7.11K","-0.29%"
"04/05/2021","102.40","102.10","103.00","101.95","5.05K","0.61%"
"04/01/2021","101.78","101.42","101.97","100.92","5.64K","0.72%"
"03/31/2021","101.05","100.65","101.25","100.30","4.48K","0.13%"
"03/30/2021","100.92","100.55","101.10","100.12","6.73K","0.54%"
"03/29/2021","100.38","100.80","100.83","99.90","6.67K","-0.42%"
